Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773955869,50,,Aggregated,0.000000,0.000000,6,6,7,9,9,12,12,12,12,12,12,13,0,6,6.618524459974231,4.7109309962252155,12.420509003277402,1720.5384615384614
1773955870,50,,Aggregated,0.000000,0.000000,7,9,9,10,11,12,14,14,14,14,14,38,0,7,7.730405288863326,4.26270900061354,13.770575998933055,2231.842105263158
1773955871,50,,Aggregated,0.000000,0.000000,8,9,10,11,14,14,16,19,19,19,19,62,0,8,8.454253305840652,4.26270900061354,19.234442996094003,2415.8709677419356
1773955872,50,,Aggregated,0.000000,0.000000,9,10,10,10,10,13,13,13,13,13,13,11,0,9,8.19212145341391,4.721117998997215,12.629081000341102,1614.909090909091
1773955873,50,,Aggregated,0.000000,0.000000,8,10,11,11,13,13,14,14,14,14,14,28,0,7,8.3598192502125,4.671219001465943,13.669563006260432,1912.107142857143
1773955874,50,,Aggregated,0.000000,0.000000,9,11,12,13,14,17,18,18,18,18,18,57,0,9,9.373556649447174,4.671219001465943,18.377480999333784,2287.491228071773955874,50,,Aggregated,0.000000,0.000000,10,11,12,12,15,15,16,17,17,17,17,62,0,10,9.527599031806007,4.682818005676381,16.952506004599854,2233.6451612903224
1773955875,50,,Aggregated,0.000000,0.000000,8,12,13,13,13,18,18,18,18,18,18,13,0,8,9.706670153648771,5.742100001953077,17.716392998408992,2399.5384615384614
1773955876,50,,Aggregated,0.000000,0.000000,8,13,13,15,17,19,20,20,20,20,20,35,0,8,10.312804000360691,4.780517003382556,19.868955998390447,2344.2
1773955877,50,,Aggregated,0.000000,0.000000,9,11,13,13,15,18,19,20,20,20,20,60,0,9,9.899004049536112,4.708419000962749,19.868955998390447,2430.35
1773955878,50,,Aggreg1773955879,50,,Aggregated,0.000000,0.000000,9,10,11,13,19,20,22,22,22,22,22,25,0,9,10.242386279569473,4.635427001630887,22.112284998001996,1805.4
1773955880,50,,Aggregated,0.000000,0.000000,10,11,13,13,18,19,20,22,22,22,22,51,0,10,10.483600411366663,4.635427001630887,22.112284998001996,2597.823529411765
1773955881,50,,Aggregated,0.000000,0.000000,8,8,8,8,10,11,11,11,11,11,11,16,0,7,7.278728687197145,4.4986850043642335,10.576503998890985,2531.25
1773955882,50,,Aggregated,0.000000,0.000000,8,10,10,11,13,14,15,15,15,15,15,35,0,8,8.532495256804395,4.4986850043642335,15.23890300450148,2390.5714285714284
1773955883,50,,Aggregated,0.000000,0.000000,8,10,10,11,14,15,17,34,34,34,34,63,0,8,9.036194793658243,4.4986850043642335,33.62137499789242,2333.063492063492
1773955884,50,,Aggregated,0.000000,0.000000,7,8,9,10,12,12,12,12,12,12,12,9,0,7,7.897775221661302,5.84789999993518,12.38905899663223,2151.777777777778
1773955885,50,,Aggregated,0.000000,0.000000,8,9,10,11,11,13,14,14,14,14,14,37,0,8,8.172587945827635,4.95812399458373,13.745775999268517,2424.4594594594596
1773955886,50,,Aggregated,0.000000,0.000000,8,10,10,11,12,13,14,14,14,14,14,65,0,8,8.391397461505571,4.21135999931721,13.745775999268517,2297.846153846154
1773955887,50,,Aggregated,0.000000,0.000000,9,10,10,10,14,14,14,14,14,14,14,8,0,9,9.434864748982363,7.6417759992182255,13.557667996792588,3057.625
1773955888,50,,Aggregated,0.000000,0.000000,9,10,13,13,14,15,17,17,17,17,17,35,0,9,9.83414588616662,4.808170997421257,16.913633000513073,2892.342857142857
1773955889,50,,Aggregated,0.000000,0.000000,9,10,11,12,13,14,15,17,17,17,17,58,0,9,9.286545896586553,4.759167997690383,16.913633000513073,2690.896551724138
1773955890,50,,Aggregated,0.000000,0.000000,22,26,27,32,35,35,35,35,35,35,35,9,0,22,20.64516322166633,6.244651995075401,34.80826099985279,2429.8888888888887
1773955891,50,,Aggregated,0.000000,0.000000,10,12,15,16,27,32,35,35,35,35,35,36,0,10,13.061794305435292,4.353044998424593,34.80826099985279,2462.3611111111113
1773955892,50,,Aggregated,0.000000,0.000000,9,10,12,13,22,27,32,35,35,35,35,63,0,9,11.032712063174658,4.353044998424593,34.80826099985279,2401.1428571428573
1773955893,50,,Aggregated,0.000000,0.000000,6,6,10,10,11,12,12,12,12,12,12,12,0,5,6.99331075096173,4.800071001227479,12.296193002839573,1704.1666666666667
1773955894,50,,Aggregated,0.000000,0.000000,8,10,10,11,12,19,21,21,21,21,21,42,0,8,8.766617786196072,4.325243993662298,20.55405799910659,2507.3571428571427
1773955895,50,,Aggregated,0.000000,0.000000,8,10,11,12,13,14,20,21,21,21,21,63,0,8,8.99669112746663,4.325243993662298,20.55405799910659,2612.7301587301586
1773955896,50,,Aggregated,0.000000,0.000000,13,15,16,20,21,22,22,22,22,22,22,13,0,13,14.172641076863957,8.778037001320627,22.423415000957903,2556.769230769231
1773955897,50,,Aggregated,0.000000,0.000000,9,10,13,15,16,21,22,22,22,22,22,34,0,9,10.344393117574167,5.066851997980848,22.423415000957903,2147.205882352941
1773955898,50,,Aggregated,0.000000,0.000000,9,10,12,13,15,20,21,22,22,22,22,60,0,9,9.529288549795941,4.500023998843972,22.423415000957903,2338.5833333333335
1773955899,50,,Aggregated,0.000000,0.000000,8,9,10,10,11,15,15,15,15,15,15,14,0,7,8.122446929649284,4.955347001668997,14.798536001762841,1829.4285714285713
1773955900,50,,Aggregated,0.000000,0.000000,8,9,10,10,11,13,15,15,15,15,15,34,0,8,8.211090882361853,4.646132001653314,14.798536001762841,2056.176470588235
1773955901,50,,Aggregated,0.000000,0.000000,9,9,10,11,11,12,13,15,15,15,15,61,0,9,8.46205872161978,4.525225005636457,14.798536001762841,2478.2622950819673
1773955902,50,,Aggregated,0.000000,0.000000,8,8,9,9,9,15,15,15,15,15,15,12,0,7,7.870383333283826,5.579077995207626,15.375964998384006,2150.25
1773955903,50,,Aggregated,0.000000,0.000000,8,9,11,11,13,15,16,16,16,16,16,36,0,8,8.507889971951954,4.590228003507946,16.044898999098223,2162.3611111111113
1773955904,50,,Aggregated,0.000000,0.000000,8,10,11,12,15,16,17,17,17,17,17,65,0,8,8.980777584096918,4.458121999050491,17.151354004454333,2049.646153846154
1773955905,50,,Aggregated,0.000000,0.000000,13,13,16,16,16,16,16,16,16,16,16,13,0,13,11.234012462059932,4.8441410035593435,15.909490997728426,2405.6923076923076
1773955906,50,,Aggregated,0.000000,0.000000,9,12,13,15,16,16,18,18,18,18,18,34,0,8,10.203030882086537,4.8441410035593435,17.80728599987924,2381.4117647058824
1773955907,50,,Aggregated,0.000000,0.000000,9,11,13,14,16,16,17,18,18,18,18,64,0,8,9.874595718770252,4.695233998063486,17.80728599987924,2626.5625
1773955908,50,,Aggregated,0.000000,0.000000,8,9,13,13,13,13,13,13,13,13,13,10,0,8,8.73967440056731,4.876242004684173,13.417966998531483,2599.3
1773955909,50,,Aggregated,0.000000,0.000000,8,10,11,12,13,13,16,16,16,16,16,32,0,8,8.825066874805998,4.876242004684173,15.855488003580831,2524.40625
1773955910,50,,Aggregated,0.000000,0.000000,8,10,11,12,13,16,16,19,19,19,19,60,0,8,8.844009733729763,4.770538005686831,19.2149549984606,2464.0333333333333
1773955911,50,,Aggregated,0.000000,0.000000,9,11,11,13,13,16,16,16,16,16,16,13,0,9,8.984092846870995,4.371916998934466,15.854588004003745,2372.0
1773955912,50,,Aggregated,0.000000,0.000000,9,11,13,14,53,76,97,97,97,97,97,38,0,8,15.74076565789016,4.371916998934466,96.77355099847773,2197.0789473684213
1773955913,50,,Aggregated,0.000000,0.000000,8,10,11,12,16,53,76,97,97,97,97,64,0,8,12.775328109228212,4.371916998934466,96.77355099847773,2206.609375
1773955914,50,,Aggregated,0.000000,0.000000,10,12,14,14,15,19,19,19,19,19,19,13,0,10,11.57100330713617,7.850093999877572,18.66253600019263,3249.769230769231
1773955915,50,,Aggregated,0.000000,0.000000,10,10,12,13,13,14,19,19,19,19,19,43,0,10,9.888991070532262,4.865843999141362,18.66253600019263,2643.6046511627906
1773955916,50,,Aggregated,0.000000,0.000000,10,11,12,13,14,15,16,19,19,19,19,66,0,10,9.942455970303854,4.865843999141362,18.66253600019263,2600.348484848485
1773955917,50,,Aggregated,0.000000,0.000000,8,9,12,13,15,17,17,17,17,17,17,15,0,8,9.050453731712574,4.654933996789623,16.66133500111755,2333.2
1773955918,50,,Aggregated,0.000000,0.000000,9,10,12,13,15,16,17,17,17,17,17,36,0,8,9.30098572158992,4.654933996789623,16.66133500111755,2175.8888888888887
1773955919,50,,Aggregated,0.000000,0.000000,9,10,12,12,14,15,16,17,17,17,17,55,0,9,9.108909344914453,4.654933996789623,16.66133500111755,2568.090909090909
1773955920,50,,Aggregated,0.000000,0.000000,12,13,16,16,16,16,16,16,16,16,16,8,0,11,11.308105249554501,6.454222995671444,15.627385000698268,3000.375
1773955921,50,,Aggregated,0.000000,0.000000,10,12,12,13,15,16,16,16,16,16,16,40,0,10,9.743376824553707,4.93354799982626,15.627385000698268,2419.0
1773955922,50,,Aggregated,0.000000,0.000000,10,11,12,12,13,15,16,16,16,16,16,66,0,10,9.830457378649788,4.93354799982626,15.627385000698268,2502.1060606060605
1773955923,50,,Aggregated,0.000000,0.000000,9,10,12,13,13,17,17,17,17,17,17,15,0,9,9.47287579959569,5.154459002369549,16.676036997523624,2653.5333333333333
1773955924,50,,Aggregated,0.000000,0.000000,9,10,11,12,13,14,18,18,18,18,18,43,0,9,9.324079953732381,4.680134996306151,17.919400001119357,2354.4883720930234
171773955924,50,,Aggregated,0.000000,0.000000,11,13,13,14,16,17,21,21,21,21,21,44,0,11,10.80081515895224,4.5000259997323155,20.53403199533932,2723.4545454545455
1773955925,50,,Aggregated,0.000000,0.000000,10,11,13,14,15,17,19,21,21,21,21,63,0,10,10.235287047671301,4.5000259997323155,20.53403199533932,2606.936507936508
1773955926,50,,Aggregated,0.000000,0.000000,18,21,27,58,62,100,100,100,100,100,100,14,0,17,28.85254935816712,7.877795993408654,103.11087900481652,2180.4285714285716
1773955927,50,,Aggregated,0.000000,0.000000,9,14,17,17,21,58,100,100,100,100,100,43,0,9,15.084841534993503,4.457824004930444,103.1101773955929,50,,Aggregated,0.000000,0.000000,9,10,14,17,18,23,23,23,23,23,23,13,0,9,10.748511536243873,5.005048995371908,22.567921994777862,1937.3076923076924
1773955930,50,,Aggregated,0.000000,0.000000,10,12,13,14,18,20,23,23,23,23,23,35,0,10,10.635637570521794,5.005048995371908,22.567921994777862,2252.1714285714284
1773955932,50,,Aggregated,0.000000,0.000000,9,11,12,13,17,18,20,23,23,23,23,63,0,9,9.80976888841103,4.841340996790677,22.567921994777862,2128.6666666666665
1773955933,50,,Aggregated,0.000000,0.000000,8,10,15,15,21,23,23,23,23,23,23,19,0,8,10.235977579309532,4.944945998431649,22.92353999655461,2351.157894736842
1773955934,50,,Aggregated,0.000000,0.000000,9,12,14,14,15,21,23,23,23,23,23,34,0,9,10.26302817669656,4.944945998431649,22.92353999655461,2338.676470588235
1773955935,50,,Aggregated,19.000000,0.000000,8,10,13,14,15,16,21,23,23,23,23,65,0,8,9.5877691997045,4.518723995715845,22.92353999655461,2263.6
1773955936,50,,Aggregated,0.000000,0.000000,8,13,1773955935,50,,Aggregated,0.000000,0.000000,8,10,12,12,14,16,18,22,22,22,22,62,0,8,9.372782290630576,4.32721599645447,22.453816003690008,2449.0
1773955936,50,,Aggregated,0.000000,0.000000,8,9,9,12,12,15,15,15,15,15,15,13,0,8,8.36694700130745,5.142656002135482,14.845737998257391,1802.3076923076924
